           6   4001000.0000000000        776246414424.57764        52253774595.982986        0.0000000000000000     
           7   4001000.0000000000        1432480407166.3708        38725038523.747841        0.0000000000000000     
           8   4001000.0000000000        2874871130810.6680        27206396112.308502        0.0000000000000000     
           9   4001000.0000000000        4499947420231.9307        21725345906.432602        0.0000000000000000     
           1   5001000.0000000000        3365767.3085832340        361027.07809378527        0.0000000000000000     
           2   5001000.0000000000        196666873793.07440        114487188108.67575        0.0000000000000000     
           3   5001000.0000000000       -23178590640.736427       -51663650042.808067        0.0000000000000000     
           4   5001000.0000000000       -5791111902.8599577        107522052554.68263        0.0000000000000000     
           5   5001000.0000000000        81362742249.437347        125517962984.83234        0.0000000000000000     
           6   5001000.0000000000        775260740172.38489        65286330920.486572        0.0000000000000000     
           7   5001000.0000000000        1432188206180.5244        48400614756.653633        0.0000000000000000     
           8   5001000.0000000000        2874798652851.5225        34006011157.117649        0.0000000000000000     
           9   5001000.0000000000        4499917848316.3467        27155265754.637642        0.0000000000000000     
           1   6001000.0000000000        4782038.2422513971        578394.77518874267        0.0000000000000000     
           2   6001000.0000000000        183375203563.99469        134509814202.94206        0.0000000000000000     
           3   6001000.0000000000        23563668581.067120       -52698564169.475632        0.0000000000000000     
           4   6001000.0000000000       -39933750660.332039        99901289307.936447        0.0000000000000000     
           5   6001000.0000000000        54918644219.402885        139126885425.78418        0.0000000000000000     
           6   6001000.0000000000        774056618884.54663        78300485488.742432        0.0000000000000000     
           7   6001000.0000000000        1431831107568.4133        58074015556.560265        0.0000000000000000     
           8   6001000.0000000000        2874710071337.8906        40805436880.111717        0.0000000000000000     
           9   6001000.0000000000        4499881705687.4658        32585146183.780033        0.0000000000000000     
           1   7001000.0000000000        6425393.5126457093        854688.77853314672        0.0000000000000000     
           2   7001000.0000000000        168016013461.34280        153015760512.94321        0.0000000000000000     
           3   7001000.0000000000        55200622997.122673       -19234590075.918655        0.0000000000000000     
           4   7001000.0000000000       -69858944188.761978        81725638464.384033        0.0000000000000000     
           5   7001000.0000000000        26302397349.187988        147235068098.84488        0.0000000000000000     
           6   7001000.0000000000        772634390626.09180        91292569423.128250        0.0000000000000000     
           7   7001000.0000000000        1431409128541.5120        67744806004.619629        0.0000000000000000     
           8   7001000.0000000000        2874605386791.4922        47604635417.388435        0.0000000000000000     
           9   7001000.0000000000        4499838992401.3066        38014979309.935226        0.0000000000000000     
           1   8001000.0000000000        8287485.4073296878        1193602.5954127174        0.0000000000000000     
           2   8001000.0000000000        150758288843.51108        169792487887.25327        0.0000000000000000     
           3   8001000.0000000000        52065368227.917999        26473047805.045204        0.0000000000000000     
           4   8001000.0000000000       -92390825570.979645        54897792161.086403        0.0000000000000000     
           5   8001000.0000000000       -3354662586.8935666        149520827813.23441        0.0000000000000000     
           6   8001000.0000000000        770994457036.18750        104258920111.64369        0.0000000000000000     
           7   8001000.0000000000        1430922289429.8313        77412551275.351288        0.0000000000000000     
           8   8001000.0000000000        2874484599827.8916        54403568905.380188        0.0000000000000000     
           9   8001000.0000000000        4499789708524.0566        43444757249.130898        0.0000000000000000     
           1   9001000.0000000000        10358100.982851690        1596978.0424536266        0.0000000000000000     
           2   9001000.0000000000        131792808687.76489        184645574190.39578        0.0000000000000000     
           3   9001000.0000000000        16067082352.738152        55378750770.270035        0.0000000000000000     
           4   9001000.0000000000       -105132838786.14174        22249873028.465263        0.0000000000000000     
           5   9001000.0000000000       -32879645468.137947        145892792632.08551        0.0000000000000000     
           6   9001000.0000000000        769137281218.11877        117195882250.06860        0.0000000000000000     
           7   9001000.0000000000        1430370613677.9634        87076816653.002594        0.0000000000000000     
           8   9001000.0000000000        2874347711157.4673        61202199480.935219        0.0000000000000000     
           9   9001000.0000000000        4499733854132.0547        48874472117.342453        0.0000000000000000     
           1   10001000.000000000        12626101.712624960        2062818.5800332983        0.0000000000000000     
           2   10001000.000000000        111330342999.03505        197400960836.49445        0.0000000000000000     
           3   10001000.000000000       -30228315000.375816        48008942768.005028        0.0000000000000000     
           4   10001000.000000000       -106732085841.67683       -12759803339.523361        0.0000000000000000     
           5   10001000.000000000       -61104574739.245728        136493700900.00008        0.0000000000000000     
           6   10001000.000000000        767063387611.76648        130099808879.36862        0.0000000000000000     
           7   10001000.000000000        1429754127840.5535        96737167547.900436        0.0000000000000000     
           8   10001000.000000000        2874194721585.0361        68000489281.385956        0.0000000000000000     
           9   10001000.000000000        4499671429311.7871        54304116030.486816        0.0000000000000000     
           1   11001000.000000000        15081941.042327274        2583982.1547810305        0.0000000000000000     
           2   11001000.000000000        89599612990.992340        207907048530.55850        0.0000000000000000     
           3   11001000.000000000       -55732788021.835327        7971636838.3967094        0.0000000000000000     
           4   11001000.000000000       -97027946740.740829       -46422720021.995125        0.0000000000000000     
           5   11001000.000000000       -86912746119.849762        121694885894.85516        0.0000000000000000     
           6   11001000.000000000        764773361846.96130        142967062419.99588        0.0000000000000000     
           7   11001000.000000000        1429072861577.0693        106393169512.98744        0.0000000000000000     
           8   11001000.000000000        2874025632009.7236        74798400444.615143        0.0000000000000000     
           9   11001000.000000000        4499602434159.8799        59733681104.415047        0.0000000000000000     
           1   12001000.000000000        17721418.997596886        3149145.6344507956        0.0000000000000000     
           2   12001000.000000000        66845019742.529427        216036616028.14664        0.0000000000000000     
           3   12001000.000000000       -42444009629.890541       -37642616865.386490        0.0000000000000000     
           4   12001000.000000000       -77066121794.063263       -75184174328.491928        0.0000000000000000     
           5   12001000.000000000       -109283110745.37521        102081629380.57037        0.0000000000000000     
           6   12001000.000000000        762267850579.70276        155794015703.28879        0.0000000000000000     
           7   12001000.000000000        1428326847646.0906        116044388260.58397        0.0000000000000000     
           8   12001000.000000000        2873840443424.9312        81595895109.122391        0.0000000000000000     
           9   12001000.000000000        4499526868783.0986        65163159454.904732        0.0000000000000000     
           1   13001000.000000000        20547928.739985552        3747050.4253346049        0.0000000000000000     
           2   13001000.000000000        43324150776.272972        221688534156.97632        0.0000000000000000     
           3   13001000.000000000       -29654606.265365325       -57778986201.554222        0.0000000000000000     
           4   13001000.000000000       -48977337345.478821       -96026666404.892456        0.0000000000000000     
           5   13001000.000000000       -127330883973.58749        78429942695.915726        0.0000000000000000     
           6   13001000.000000000        759547561310.67236        168577052998.42166        0.0000000000000000     
           7   13001000.000000000        1427516121898.9517        125690389679.31554        0.0000000000000000     
           8   13001000.000000000        2873639156918.2500        88392935414.085754        0.0000000000000000     
           9   13001000.000000000        4499444733298.3320        70592543197.651596        0.0000000000000000     
           1   14001000.000000000        23570556.238635138        4371181.4432784719        0.0000000000000000     
           2   14001000.000000000        19305077559.709103        224789245691.28983        0.0000000000000000     
           3   14001000.000000000        42735494208.348167       -40373173935.440056        0.0000000000000000     
           4   14001000.000000000       -15737905528.233898       -106787884871.91055        0.0000000000000000     
           5   14001000.000000000       -140342725159.03207        51675697312.958351        0.0000000000000000     
           6   14001000.000000000        756613262183.95898        181312571034.89841        0.0000000000000000     
           7   14001000.000000000        1426640723272.7153        135330739851.31410        0.0000000000000000     
           8   14001000.000000000        2873421773671.3032        95189483499.432007        0.0000000000000000     
           9   14001000.000000000        4499356027832.5645        76021824448.261795        0.0000000000000000     
           1   15001000.000000000        26799854.448760353        5021310.0980517967        0.0000000000000000     
           2   15001000.000000000       -4936538703.5771713        225293981151.96042        0.0000000000000000     
           3   15001000.000000000        59142597768.059097        2236548897.8087039        0.0000000000000000     
           4   15001000.000000000        19156409979.284828       -106379032388.52397        0.0000000000000000     
           5   15001000.000000000       -147805049790.14371        22877347847.141357        0.0000000000000000     
           6   15001000.000000000        753465781766.21387        193996980021.93192        0.0000000000000000     
           7   15001000.000000000        1425700693782.5337        144965005069.89035        0.0000000000000000     
           8   15001000.000000000        2873188294959.6519        101985501505.92111        0.0000000000000000     
           9   15001000.000000000        4499260752522.8848        81450995322.248062        0.0000000000000000     
           1   16001000.000000000        30244508.849069022        5702168.9329018043        0.0000000000000000     
           2   16001000.000000000       -29120510558.775848        223187680820.07059        0.0000000000000000     
           3   16001000.000000000        39514853338.935776        43508598713.478287        0.0000000000000000     
           4   16001000.000000000        52063423518.218895       -94883721298.906738        0.0000000000000000     
           5   16001000.000000000       -149424319862.90323       -6826237913.8843956        0.0000000000000000     
           6   16001000.000000000        750106008808.75830        206626704665.20273        0.0000000000000000     
           7   16001000.000000000        1424696078513.8047        154592751857.68628        0.0000000000000000     
           8   16001000.000000000        2872938722152.6626        108780951575.24683        0.0000000000000000     
           9   16001000.000000000        4499158907516.4580        86880047935.025772        0.0000000000000000     
           1   17001000.000000000        33909738.824375279        6421040.7651877422        0.0000000000000000     
           2   17001000.000000000       -52965329254.773094        218485594343.61194        0.0000000000000000     
           3   17001000.000000000       -4521566761.2983866        57667758321.372368        0.0000000000000000     
           4   17001000.000000000        79572735668.851227       -73532871519.955887        0.0000000000000000     
           5   17001000.000000000       -145138494473.70068       -36261120842.191193        0.0000000000000000     
           6   17001000.000000000        746534891993.54443        219198185179.71436        0.0000000000000000     
           7   17001000.000000000        1423626925614.1519        164213546985.18311        0.0000000000000000     
           8   17001000.000000000        2872673056713.2358        115575795850.14088        0.0000000000000000     
           9   17001000.000000000        4499050492970.4961        92308974401.910934        0.0000000000000000     
           1   18001000.000000000        37797350.252896465        7185096.6595948851        0.0000000000000000     
           2   18001000.000000000       -76191477817.502838        211233531562.42358        0.0000000000000000     
           3   18001000.000000000       -45394979110.950462        34513979171.031662        0.0000000000000000     
           4   18001000.000000000        98850807986.927521       -44564383558.884384        0.0000000000000000     
           5   18001000.000000000       -135119194941.33699       -64264953593.540588        0.0000000000000000     
           6   18001000.000000000        742753439661.67188        231707878298.61057        0.0000000000000000     
           7   18001000.000000000        1422493286285.2219        173826957489.56543        0.0000000000000000     
           8   18001000.000000000        2872391300197.8452        122369996474.47929        0.0000000000000000     
           9   18001000.000000000        4498935509053.0322        97737766838.115402        0.0000000000000000     
           1   19001000.000000000        41907703.593809672        7999484.7484485861        0.0000000000000000     
           2   19001000.000000000       -98524813124.306778        201507741441.73123        0.0000000000000000     
           3   19001000.000000000       -55702481283.422287       -11723998953.055107        0.0000000000000000     
           4   19001000.000000000        107921354852.46146       -10986412406.177183        0.0000000000000000     
           5   19001000.000000000       -119764529023.06892       -89733067751.528656        0.0000000000000000     
           6   19001000.000000000        738762719526.64221        244152258279.35846        0.0000000000000000     
           7   19001000.000000000        1421295214774.4700        183432550693.94882        0.0000000000000000     
           8   19001000.000000000        2872093454256.3643        129163515593.39310        0.0000000000000000     
           9   19001000.000000000        4498813955940.8340        103166417358.74690        0.0000000000000000     
           1   20001000.000000000        46242549.429743573        8868000.7615265027        0.0000000000000000     
           2   20001000.000000000       -119699972659.53291        189414400054.83350        0.0000000000000000     
           3   20001000.000000000       -28416040687.740494       -50180558497.293938        0.0000000000000000     
           4   20001000.000000000        105857709951.33125        23730322783.788265        0.0000000000000000     
           5   20001000.000000000       -99682907714.388382       -111662125289.21463        0.0000000000000000     
           6   20001000.000000000        734563858375.57605        256527817905.42526        0.0000000000000000     
           7   20001000.000000000        1420032768367.0410        193029894226.73672        0.0000000000000000     
           8   20001000.000000000        2871779520631.7959        135956315353.37053        0.0000000000000000     
           9   20001000.000000000        4498685833821.0068        108594918078.80220        0.0000000000000000     
           1   21001000.000000000        50805642.920462929        9796124.8785303961        0.0000000000000000     
           2   21001000.000000000       -139463757290.70221        175088694970.74860        0.0000000000000000     
           3   21001000.000000000        17663028602.524639       -56092453596.065216        0.0000000000000000     
           4   21001000.000000000        92872184018.864166        56001903597.688972        0.0000000000000000     
           5   21001000.000000000       -75668557737.729782       -129189592873.81839        0.0000000000000000     
           6   21001000.000000000        730158041756.45764        268831069479.32739        0.0000000000000000     
           7   21001000.000000000        1418706007377.2981        202618556040.92941        0.0000000000000000     
           8   21001000.000000000        2871449501160.3052        142748357902.34534        0.0000000000000000     
           9   21001000.000000000        4498551142890.8789        114023261113.16084        0.0000000000000000     
           1   22001000.000000000        55600176.656901658        10792963.770796647        0.0000000000000000     
           2   22001000.000000000       -157578437095.87216        158693500435.43542        0.0000000000000000     
           3   22001000.000000000        53109346678.465248       -27197107993.941792        0.0000000000000000     
           4   22001000.000000000        70295495199.473587        82490951270.468460        0.0000000000000000     
           5   22001000.000000000       -48669763476.149323       -141627485650.59967        0.0000000000000000     
           6   22001000.000000000        725546513646.17285        281058545805.17902        0.0000000000000000     
           7   22001000.000000000        1417314995139.7903        212198104433.54529        0.0000000000000000     
           8   22001000.000000000        2871103397770.9482        149539605389.79205        0.0000000000000000     
           9   22001000.000000000        4498409883357.7656        119451438576.57948        0.0000000000000000     
           1   23001000.000000000        60625811.073433213        11870209.412700843        0.0000000000000000     
           2   23001000.000000000       -173824924585.14172        140417645282.34216        0.0000000000000000     
           3   23001000.000000000        57000710554.661888        18037809360.575016        0.0000000000000000     
           4   23001000.000000000        40447342860.570831        100444677186.58650        0.0000000000000000     
           5   23001000.000000000       -19751151164.408146       -148489080762.04446        0.0000000000000000     
           6   23001000.000000000        720730576096.09729        293206801162.65680        0.0000000000000000     
           7   23001000.000000000        1415859797999.6245        221768108065.44461        0.0000000000000000     
           8   23001000.000000000        2870741212485.4492        156330019966.84094        0.0000000000000000     
           9   23001000.000000000        4498262055438.9141        124879442583.68919        0.0000000000000000     
           1   24001000.000000000        65877413.933547840        13039485.021856321        0.0000000000000000     
           2   24001000.000000000       -188005758459.09756        120473784410.11981        0.0000000000000000     
           3   24001000.000000000        27132800844.834568        52543668301.801880        0.0000000000000000     
           4   24001000.000000000        6407575905.8877268        107979686902.23999        0.0000000000000000     
           5   24001000.000000000        9948448590.8854523       -149507600682.85077        0.0000000000000000     
           6   24001000.000000000        715711588856.63867        305272412275.54364        0.0000000000000000     
           7   24001000.000000000        1414340485302.6504        231328135981.65332        0.0000000000000000     
           8   24001000.000000000        2870362947418.0103        163119563786.40756        0.0000000000000000     
           9   24001000.000000000        4498107659361.5264        130307265248.99469        0.0000000000000000     
           1   25001000.000000000        71345538.094286725        14309513.668521274        0.0000000000000000     
           2   25001000.000000000       -199947841363.93106        99095894031.462036        0.0000000000000000     
           3   25001000.000000000       -19096328929.830673        54907082176.678696        0.0000000000000000     
           4   25001000.000000000       -28293590770.437069        104284371380.16113        0.0000000000000000     
           5   25001000.000000000        39260874006.991180       -144646194750.29034        0.0000000000000000     
           6   25001000.000000000        710490968983.59766        317251979275.77393        0.0000000000000000     
           7   25001000.000000000        1412757129385.6001        240877757632.14316        0.0000000000000000     
           8   25001000.000000000        2869968604775.1187        169908199003.34833        0.0000000000000000     
           9   25001000.000000000        4497946695362.6895        135734898686.87820        0.0000000000000000     
           1   26001000.000000000        77018540.862442359        15683732.750544278        0.0000000000000000     
           2   26001000.000000000       -209504877254.74039        76536420335.595245        0.0000000000000000     
           3   26001000.000000000       -52925695037.835838        22345020778.830032        0.0000000000000000     
           4   26001000.000000000       -60038629072.329132        89714948409.645203        0.0000000000000000     
           5   26001000.000000000        67034473844.750702       -134098895750.19209        0.0000000000000000     
           6   26001000.000000000        705070190427.91260        329142126663.02203        0.0000000000000000     
           7   26001000.000000000        1411109805566.3049        250416542893.09052        0.0000000000000000     
           8   26001000.000000000        2869558186855.1831        176695887774.63309        0.0000000000000000     
           9   26001000.000000000        4497779163689.3779        141162335011.60382        0.0000000000000000     
           1   27001000.000000000        82886324.371033996        17159590.788152691        0.0000000000000000     
           2   27001000.000000000       -216559458139.06848        53063120446.020210        0.0000000000000000     
           3   27001000.000000000       -51968525698.228340       -24828391069.842140        0.0000000000000000     
           4   27001000.000000000       -85503086205.431488        65770059632.590584        0.0000000000000000     
           5   27001000.000000000        92179137793.113846       -118282578624.93779        0.0000000000000000     
           6   27001000.000000000        699450783611.84802        340939504260.14984        0.0000000000000000     
           7   27001000.000000000        1409398592134.3787        259944062088.55386        0.0000000000000000     
           8   27001000.000000000        2869131696048.5928        183482592259.53094        0.0000000000000000     
           9   27001000.000000000        4497605064599.2266        146589566337.32709        0.0000000000000000     
           1   28001000.000000000        88943875.311480954        18730985.721978419        0.0000000000000000     
           2   28001000.000000000       -221024755768.57831        28955643210.352627        0.0000000000000000     
           3   28001000.000000000       -17048403456.191267       -55990931835.480492        0.0000000000000000     
           4   28001000.000000000       -102012019231.82465        34941336534.750519        0.0000000000000000     
           5   28001000.000000000        113708789316.10052       -97820287880.909988        0.0000000000000000     
           6   28001000.000000000        693634334993.59338        352640788162.45026        0.0000000000000000     
           7   28001000.000000000        1407623570342.3147        269459886012.30756        0.0000000000000000     
           8   28001000.000000000        2868689134837.3223        190268274619.79514        0.0000000000000000     
           9   28001000.000000000        4497424398358.1982        152016584778.10001        0.0000000000000000     
           1   29001000.000000000        95191686.610580757        20392488.055263247        0.0000000000000000     
           2   29001000.000000000       -222845781540.28262        4501904711.4378185        0.0000000000000000     
           3   29001000.000000000        28857944137.169323       -52254443118.990204        0.0000000000000000     
           4   29001000.000000000       -107830732882.85262        452416149.85948461        0.0000000000000000     
           5   29001000.000000000        130779728949.13699       -73516618392.496338        0.0000000000000000     
           6   29001000.000000000        687622486618.29980        364242681678.25189        0.0000000000000000     
           7   29001000.000000000        1405784824396.9058        278963585949.66559        0.0000000000000000     
           8   29001000.000000000        2868230505794.9976        197052897019.83600        0.0000000000000000     
           9   29001000.000000000        4497237165242.6348        157443382447.87393        0.0000000000000000     
           1   30001000.000000000        101633256.67335053        22141895.467120204        0.0000000000000000     
           2   30001000.000000000       -222000187134.54114       -20005679381.537983        0.0000000000000000     
           3   30001000.000000000        57888994533.852600       -17342263770.067993        0.0000000000000000     
           4   30001000.000000000       -102353901848.90471       -34085937602.745544        0.0000000000000000     
           5   30001000.000000000        142723384251.55246       -46326121886.127869        0.0000000000000000     
           6   30001000.000000000        681416935653.26196        375741916260.67133        0.0000000000000000     
           7   30001000.000000000        1403882441450.6526        288454733699.32880        0.0000000000000000     
           8   30001000.000000000        2867755811586.5737        203836421626.88739        0.0000000000000000     
           9   30001000.000000000        4497043365538.7959        162869951460.50482        0.0000000000000000     
           1   31001000.000000000        108272453.29610297        23980200.780160509        0.0000000000000000     
           2   31001000.000000000       -218498585774.45477       -44274038062.525650        0.0000000000000000     
           3   31001000.000000000        53654676891.824615        27664133733.848976        0.0000000000000000     
           4   31001000.000000000       -86169211937.440201       -65064728308.222145        0.0000000000000000     
           5   31001000.000000000        149072238166.57257       -17315961527.036812        0.0000000000000000     
           6   31001000.000000000        675019433907.50269        387135252431.54742        0.0000000000000000     
           7   31001000.000000000        1401916511593.2681        297932901595.29645        0.0000000000000000     
           8   31001000.000000000        2867265054968.2168        210618810611.17029        0.0000000000000000     
           9   31001000.000000000        4496842999542.7578        168296283929.75381        0.0000000000000000     
           1   32001000.000000000        115112085.00417128        25910371.697063465        0.0000000000000000     
           2   32001000.000000000       -212384385067.31793       -68013299694.316673        0.0000000000000000     
           3   32001000.000000000        18497938166.044262        56626342997.708397        0.0000000000000000     
           4   32001000.000000000       -60988093263.507248       -89263339038.639191        0.0000000000000000     
           5   32001000.000000000        149577960375.64215        12375756030.022074        0.0000000000000000     
           6   32001000.000000000        668431787337.49182        398419480697.46234        0.0000000000000000     
           7   32001000.000000000        1399887127843.2849        307397662528.68378        0.0000000000000000     
           8   32001000.000000000        2866758238787.2021        217400026146.05356        0.0000000000000000     
           9   32001000.000000000        4496636067560.3438        173722371969.28595        0.0000000000000000     
           1   33001000.000000000        122153563.46463545        27935833.889580827        0.0000000000000000     
           2   33001000.000000000       -203733137568.23615       -90940590259.412064        0.0000000000000000     
           3   33001000.000000000       -27473977423.456696        51685304171.161026        0.0000000000000000     
           4   33001000.000000000       -29453775759.085209       -104188479774.46346        0.0000000000000000     
           5   33001000.000000000        144221051512.72525        41584386625.891228        0.0000000000000000     
           6   33001000.000000000        661655855538.58716        409591422455.60730        0.0000000000000000     
           7   33001000.000000000        1397794386139.5022        316848589969.48053        0.0000000000000000     
           8   33001000.000000000        2866235365981.6387        224180030408.20978        0.0000000000000000     
           9   33001000.000000000        4496422569907.4033        179148207692.67450        0.0000000000000000     
           1   34001000.000000000        129397800.81048952        30059077.182013057        0.0000000000000000     
           2   34001000.000000000       -192651425759.83105       -112783707594.44513        0.0000000000000000     
           3   34001000.000000000       -56071109661.652779        14581042779.629738        0.0000000000000000     
           4   34001000.000000000        5147744682.7955942       -108327966952.14828        0.0000000000000000     
           5   34001000.000000000        133211625262.42534        69164201963.274948        0.0000000000000000     
           6   34001000.000000000        654693551219.92603        420647930888.50885        0.0000000000000000     
           7   34001000.000000000        1395638385332.0889        326285257988.28516        0.0000000000000000     
           8   34001000.000000000        2865696439580.2754        230958785577.78763        0.0000000000000000     
           9   34001000.000000000        4496202506909.6436        184573783213.40305        0.0000000000000000     
           1   35001000.000000000        136847321.48928565        32281619.565506265        0.0000000000000000     
           2   35001000.000000000       -179275306284.71030       -133284608167.52687        0.0000000000000000     
           3   35001000.000000000       -48761573266.510582       -31817586532.931877        0.0000000000000000     
           4   35001000.000000000        39237892175.257324       -101294582929.36916        0.0000000000000000     
           5   35001000.000000000        116981278300.67790        94033151318.343323        0.0000000000000000     
           6   35001000.000000000        647546839663.04321        431585891848.75842        0.0000000000000000     
           7   35001000.000000000        1393419227173.6387        335707241278.26123        0.0000000000000000     
           8   35001000.000000000        2865141462702.3062        237736253838.60608        0.0000000000000000     
           9   35001000.000000000        4495975878901.3076        189999090644.87091        0.0000000000000000     
           1   36001000.000000000        144507705.30334395        34606396.008711517        0.0000000000000000     
           2   36001000.000000000       -163768347555.18259       -152202649541.05151        0.0000000000000000     
           3   36001000.000000000       -10536870495.225111       -58320005214.943153        0.0000000000000000     
           4   36001000.000000000        69316707400.812561       -83849909735.548172        0.0000000000000000     
           5   36001000.000000000        96166332278.501923        115215207317.95555        0.0000000000000000     
           6   36001000.000000000        640217738165.38123        442402224733.09747        0.0000000000000000     
           7   36001000.000000000        1391137016310.3076        345114115177.23419        0.0000000000000000     
           8   36001000.000000000        2864570438557.1353        244512397378.35687        0.0000000000000000     
           9   36001000.000000000        4495742686227.0127        195424122100.40485        0.0000000000000000     
           1   37001000.000000000        152386080.05054754        37040784.612855032        0.0000000000000000     
           2   37001000.000000000       -146319303249.69888       -169317538704.97131        0.0000000000000000     
           3   37001000.000000000        34405667795.447327       -49704452084.907532        0.0000000000000000     
           4   37001000.000000000        92316338549.183594       -57811765677.730965        0.0000000000000000     
           5   37001000.000000000        71583063417.076859        131878648153.84660        0.0000000000000000     
           6   37001000.000000000        632708315466.95239        453093883344.95850        0.0000000000000000     
           7   37001000.000000000        1388791860272.9602        354505455689.93378        0.0000000000000000     
           8   37001000.000000000        2863983370444.1152        251287178388.81970        0.0000000000000000     
           9   37001000.000000000        4495502929241.0156        200848869693.26761        0.0000000000000000     
           1   38001000.000000000        160487621.72755575        39597309.405491456        0.0000000000000000     
           2   38001000.000000000       -127139470223.31590       -184431944729.08960        0.0000000000000000     
           3   38001000.000000000        59865246774.375305       -12409821822.042118        0.0000000000000000     
           4   38001000.000000000        105903538421.36301       -25859853700.999760        0.0000000000000000     
           5   38001000.000000000        44195849444.221924        143368769459.48712        0.0000000000000000     
           6   38001000.000000000        625020691159.10474        463657856747.00024        0.0000000000000000     
           7   38001000.000000000        1386383869468.5298        363880839510.45734        0.0000000000000000     
           8   38001000.000000000        2863380261752.5205        258060559066.08994        0.0000000000000000     
           9   38001000.000000000        4495256608307.1338        206273325536.66879        0.0000000000000000     
           1   39001000.000000000        168812735.46861649        42291822.353296459        0.0000000000000000     
           2   39001000.000000000       -106459784467.93475       -197373743789.41098        0.0000000000000000     
           3   39001000.000000000        51976002176.760086        31912040763.200691        0.0000000000000000     
           4   39001000.000000000        108705383768.30133        8738146964.6286335        0.0000000000000000     
           5   39001000.000000000        15079447873.577419        149233721565.40839        0.0000000000000000     
           6   39001000.000000000        617157035077.54651        474091170106.52539        0.0000000000000000     
           7   39001000.000000000        1383913157171.7480        373239844044.87427        0.0000000000000000     
           8   39001000.000000000        2862761115961.1602        264832501610.80615        0.0000000000000000     
           9   39001000.000000000        4495003723799.5254        211697481743.77740        0.0000000000000000     
           1   40001000.000000000        177355903.89238656        45140687.228133999        0.0000000000000000     
           2   40001000.000000000       -84527711500.754898       -207997873638.70364        0.0000000000000000     
           3   40001000.000000000        14971673844.976168        58224394265.838013        0.0000000000000000     
           4   40001000.000000000        100440471221.25447        42453155311.952950        0.0000000000000000     
           5   40001000.000000000       -14623138672.963528        149242425780.61646        0.0000000000000000     
           6   40001000.000000000        609119566683.86340        484390885534.78149        0.0000000000000000     
           7   40001000.000000000        1381379839517.3894        382582047433.71222        0.0000000000000000     
